Index,Temp,variable,Harbour porpoise,Seals,Sharks,Rays,Cod (adult),Whiting (adult),Other gadoids,Demersal fish,Herring (adult),Herring (adult) (Ru),Juvenile Herring (Ru),Sprat,Mackerel,Mackerel (Ru),Horse mackerel,Sandeels,Plaice (adult),Dab,Other flatfish,Sole (adult),Sea Bass,Sea Bass (Ru),Pelagic fish,Squid & cuttlefish,Carnivorous plankton,Temora longicornis,Herbivorous plankton (copepods),Gelatinous zooplankton,Large crabs + shrimps ,Blue mussels (aquaculture),Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Crangon (below 5cm),Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna
59,1.933333333,1.95,0.505403459,0.123159368,0.021614311,0.001521302,0.503213191,5.62E-08,0.000287521,0.028277062,0.198175991,0.045776679,0.001164164,3.23E-08,0.00017615,1.36E-06,0.011159541,0.011186295,0.041560292,0.001293498,1.64E-05,0.000700368,0,0,0.004024697,0.004341773,1,0.135424036,0.003090769,0.542718641,0.000110362,0.379172295,0.047617095,0.011835855,0.001491147,3.49E-09,0.097598227,0.543838775
60,1.966666667,1.983333333,0.515223815,0.128109891,0.022380794,0.001602703,0.51606065,6.27E-08,0.000302803,0.029437607,0.206422162,0.047530802,0.001230355,3.71E-08,0.000186769,1.52E-06,0.011567413,0.011616165,0.043012615,0.001354197,1.74E-05,0.000733484,0,0,0.004183707,0.004506224,1,0.140108976,0.003237061,0.553527463,0.000117131,0.388731389,0.0492979,0.012321923,0.001557263,3.86E-09,0.101227698,0.556922321
61,2,2.016666667,0.525032429,0.133229171,0.023173815,0.001688452,0.528886914,7.00E-08,0.000318898,0.030644281,0.214919488,0.049348665,0.001300304,4.25E-08,0.000198027,1.70E-06,0.011990011,0.012062353,0.044513332,0.001417741,1.85E-05,0.000768165,0,0,0.004348971,0.004676874,1,0.14492882,0.003390255,0.564285911,0.000124315,0.398376833,0.051034855,0.012827693,0.001626306,4.26E-09,0.10497644,0.569927365
62,2.033333333,2.05,0.534821766,0.138520517,0.023994245,0.001778781,0.541675146,7.82E-08,0.000335848,0.031898792,0.223668017,0.051232314,0.001374224,4.88E-08,0.000209964,1.89E-06,0.012427854,0.012525462,0.046063889,0.001484261,1.97E-05,0.000804484,0,0,0.004520735,0.004853956,1,0.149885569,0.003550672,0.574984173,0.000131939,0.408101822,0.052829609,0.013353943,0.001698405,4.70E-09,0.108847196,0.582836617
63,2.066666667,2.083333333,0.54458435,0.143987105,0.024842983,0.001873933,0.554408708,8.72E-08,0.000353698,0.0332029,0.232667125,0.05318384,0.001452341,5.60E-08,0.00022262,2.12E-06,0.012881478,0.013006116,0.047665764,0.001553898,2.09E-05,0.000842518,0,0,0.00469925,0.005037709,1,0.154981118,0.003718652,0.585612655,0.000140031,0.417899309,0.054683842,0.013901477,0.001773694,5.19E-09,0.112842682,0.595633306
64,2.1,2.116666667,0.554312787,0.149631955,0.025720951,0.001974166,0.567071245,9.74E-08,0.000372497,0.034558422,0.241915478,0.055205378,0.001534891,6.42E-08,0.000236039,2.36E-06,0.013351435,0.013504964,0.049320463,0.001626797,2.23E-05,0.00088235,0,0,0.004884779,0.005228381,1,0.160217249,0.003894547,0.596162024,0.00014862,0.427762021,0.056599267,0.014471133,0.001852315,5.73E-09,0.116965581,0.608301262
65,2.133333333,2.15,0.563999788,0.155457916,0.026629101,0.002079748,0.579646775,1.09E-07,0.000392295,0.035967224,0.251411,0.057299106,0.001622126,7.36E-08,0.000250266,2.64E-06,0.013838297,0.014022673,0.051029527,0.00170311,2.37E-05,0.000924063,0,0,0.005077596,0.00542623,1,0.165595618,0.004078729,0.606623234,0.000157735,0.437682483,0.058577627,0.015063775,0.001934414,6.33E-09,0.121218535,0.620824995
66,2.166666667,2.183333333,0.573638189,0.16146764,0.027568407,0.002190964,0.592119759,1.21E-07,0.000413144,0.03743123,0.26115084,0.059467242,0.00171431,8.45E-08,0.000265351,2.95E-06,0.014342655,0.014559935,0.052794525,0.001782996,2.52E-05,0.000967746,0,0,0.005277984,0.005631525,1,0.171117746,0.004271583,0.616987553,0.000167409,0.447653035,0.060620694,0.015680301,0.002020145,6.99E-09,0.125604134,0.633189765
67,2.2,2.216666667,0.583220973,0.167663567,0.028539875,0.002308114,0.604475181,1.35E-07,0.000435101,0.038952419,0.271131344,0.061712047,0.001811723,9.69E-08,0.000281345,3.29E-06,0.014865118,0.015117466,0.054617056,0.001866622,2.68E-05,0.001013491,0,0,0.005486237,0.00584454,1,0.176785006,0.004473516,0.627246598,0.000177676,0.457665857,0.062730271,0.016321643,0.002109667,7.72E-09,0.130124905,0.64538164
68,2.233333333,2.25,0.592741287,0.1740479,0.029544536,0.002431513,0.616698612,1.51E-07,0.000458224,0.040532826,0.281348031,0.064035821,0.001914662,1.11E-07,0.000298303,3.68E-06,0.015406315,0.015696006,0.056498751,0.001954163,2.85E-05,0.001061397,0,0,0.005702659,0.006065564,1,0.182598611,0.004684949,0.637392348,0.000188573,0.467712997,0.064908188,0.016988763,0.002203147,8.52E-09,0.134783308,0.657387552
69,2.266666667,2.283333333,0.602192465,0.180622581,0.030583449,0.002561492,0.628776277,1.69E-07,0.000482576,0.04217454,0.291795577,0.066440902,0.002023437,1.27E-07,0.000316282,4.11E-06,0.015966896,0.01629632,0.058441268,0.002045801,3.03E-05,0.001111565,0,0,0.005927568,0.006294893,1,0.188559608,0.004906326,0.647417175,0.000200138,0.477786387,0.067156302,0.017682661,0.00230076,9.41E-09,0.139581719,0.669195339
70,2.3,2.316666667,0.611568042,0.187389274,0.031657704,0.002698401,0.640695105,1.88E-07,0.000508221,0.043879708,0.302467796,0.06892966,0.002138378,1.46E-07,0.000335345,4.59E-06,0.016547532,0.0169192,0.060446292,0.002141727,3.22E-05,0.001164101,0,0,0.006161292,0.006532836,1,0.194668859,0.00513811,0.657313857,0.000212413,0.487877879,0.069476494,0.018404369,0.002402687,1.04E-08,0.144522424,0.680793781
71,2.333333333,2.35,0.620861773,0.194349341,0.032768416,0.002842606,0.652442782,2.10E-07,0.000535228,0.045650532,0.313357636,0.071504503,0.002259834,1.68E-07,0.000355556,5.13E-06,0.017148915,0.017565462,0.062515538,0.002242141,3.42E-05,0.001219117,0,0,0.006404173,0.006779712,1,0.200927033,0.005380784,0.667075598,0.000225439,0.497979261,0.071870672,0.01915496,0.002509119,1.15E-08,0.149607604,0.692172627
72,2.366666667,2.383333333,0.630067647,0.201503816,0.033916733,0.002994495,0.664007789,2.35E-07,0.00056367,0.04748927,0.324457175,0.074167866,0.002388172,1.92E-07,0.000376985,5.73E-06,0.017771759,0.018235951,0.064650746,0.002347252,3.64E-05,0.001276731,0,0,0.006656564,0.007035851,1,0.207334599,0.005634856,0.676696039,0.000239265,0.508082294,0.074340762,0.019935541,0.002620253,1.27E-08,0.154839326,0.703322611
73,2.4,2.416666667,0.639179897,0.20885339,0.035103831,0.003154474,0.675379439,2.62E-07,0.000593622,0.049398237,0.335757624,0.076922215,0.00252378,2.21E-07,0.000399705,6.40E-06,0.0184168,0.018931541,0.066853682,0.002457278,3.87E-05,0.001337063,0,0,0.006918833,0.007301596,1,0.213891806,0.005900853,0.686169267,0.000253938,0.51817873,0.076888712,0.020747258,0.002736296,1.40E-08,0.16021953,0.714235464
74,2.433333333,2.45,0.648193021,0.216398382,0.036330915,0.003322971,0.686547899,2.92E-07,0.000625165,0.051379801,0.347249342,0.079770037,0.002667067,2.53E-07,0.000423794,7.15E-06,0.019084799,0.019653131,0.069126133,0.002572448,4.11E-05,0.001400242,0,0,0.00719136,0.007577301,1,0.220598678,0.006179328,0.695489826,0.000269511,0.528260343,0.079516489,0.021591297,0.002857463,1.54E-08,0.165750017,0.724903912
75,2.466666667,2.483333333,0.657101782,0.224138721,0.037599221,0.003500436,0.697504213,3.26E-07,0.000658382,0.053436385,0.35892185,0.082713845,0.002818467,2.90E-07,0.000449333,7.99E-06,0.019776539,0.020401654,0.071469912,0.002693002,4.37E-05,0.001466402,0,0,0.007474541,0.007863335,1,0.227455004,0.00647086,0.704652719,0.000286038,0.538318956,0.082226074,0.022468886,0.002983979,1.70E-08,0.171432436,0.735321669
76,2.5,2.516666667,0.665901227,0.232073927,0.038910016,0.003687345,0.708240309,3.64E-07,0.000693364,0.055570466,0.370763857,0.085756166,0.002978436,3.33E-07,0.000476411,8.92E-06,0.020492828,0.02117807,0.073886851,0.002819189,4.65E-05,0.001535683,0,0,0.007768786,0.008160077,1,0.234460324,0.006776052,0.713653414,0.000303579,0.548346466,0.085019462,0.023381293,0.00311608,1.88E-08,0.177268271,0.745483427
77,2.533333333,2.55,0.674586688,0.240203089,0.040264596,0.003884194,0.718749009,4.07E-07,0.000730202,0.057784573,0.382763294,0.088899542,0.003147455,3.82E-07,0.00050512,9.97E-06,0.021234498,0.02198337,0.076378802,0.002951271,4.95E-05,0.001608232,0,0,0.00807452,0.008467922,1,0.241613922,0.007095535,0.722487838,0.000322195,0.558334873,0.087898659,0.024329828,0.003254009,2.08E-08,0.183258827,0.755384831
78,2.566666667,2.583333333,0.683153792,0.248524848,0.041664289,0.00409151,0.72902402,4.54E-07,0.000768997,0.060081285,0.394907355,0.092146526,0.003326034,4.38E-07,0.000535559,1.11E-05,0.022002407,0.022818578,0.078947634,0.003089523,5.26E-05,0.001684203,0,0,0.008392184,0.008787278,1,0.248914814,0.007429969,0.73115238,0.000341952,0.568276299,0.090865677,0.025315846,0.003398023,2.29E-08,0.189405222,0.765022455
79,2.6,2.616666667,0.691598464,0.257037378,0.043110453,0.004309842,0.739059933,5.07E-07,0.000809851,0.06246323,0.407182538,0.095499672,0.003514709,5.02E-07,0.00056783,1.24E-05,0.022797439,0.023684749,0.081595229,0.00323423,5.59E-05,0.001763756,0,0,0.008722235,0.009118567,1,0.256361743,0.007780042,0.739643883,0.000362921,0.578163019,0.093922534,0.026340745,0.003548389,2.53E-08,0.195708366,0.774393773
80,2.633333333,2.65,0.699916931,0.265738375,0.044604477,0.004539773,0.748852202,5.65E-07,0.000852873,0.064933084,0.419574704,0.098961536,0.003714047,5.76E-07,0.000602045,1.39E-05,0.023620506,0.024582973,0.084323486,0.003385691,5.95E-05,0.00184706,0,0,0.009065148,0.009462226,1,0.263953171,0.008146474,0.747959637,0.000385174,0.587987481,0.097071248,0.02740597,0.003705383,2.80E-08,0.202168954,0.783497117
81,2.666666667,2.683333333,0.708105722,0.274625039,0.04614778,0.004781911,0.758397126,6.31E-07,0.000898179,0.067493569,0.432069136,0.102534666,0.003924646,6.61E-07,0.000638319,1.55E-05,0.024472543,0.02551437,0.087134312,0.00354422,6.32E-05,0.001934291,0,0,0.009421415,0.00981871,1,0.271687267,0.008530016,0.756097372,0.000408792,0.597742328,0.100313835,0.028513012,0.003869296,3.09E-08,0.208787451,0.79233164
82,2.7,2.716666667,0.716161675,0.283694064,0.047741813,0.005036899,0.767691827,7.05E-07,0.000945889,0.070147446,0.444650604,0.1062216,0.004147137,7.58E-07,0.000676779,1.73E-05,0.025354517,0.026480098,0.090029621,0.003710145,6.72E-05,0.002025633,0,0,0.009791545,0.010188485,1,0.279561907,0.008931453,0.764055244,0.000433857,0.60742042,0.103652303,0.029663408,0.004040431,3.41E-08,0.215564078,0.800897276
83,2.733333333,2.75,0.724081927,0.292941629,0.049388056,0.005305411,0.77673422,7.86E-07,0.000996131,0.072897516,0.457303435,0.110024855,0.004382186,8.70E-07,0.000717553,1.94E-05,0.026267421,0.027481349,0.093011333,0.003883807,7.15E-05,0.00212128,0,0,0.010176067,0.010572037,1,0.287574667,0.009351605,0.771831825,0.000460458,0.617014854,0.107088651,0.030858744,0.004219102,3.77E-08,0.222498802,0.809194689
84,2.766666667,2.783333333,0.731863918,0.302363394,0.05108802,0.005588157,0.785522978,8.78E-07,0.001049039,0.075746619,0.470011593,0.113946925,0.004630494,9.97E-07,0.000760783,2.16E-05,0.027212277,0.028519349,0.09608137,0.004065565,7.60E-05,0.002221432,0,0,0.010575527,0.010969869,1,0.295722817,0.009791325,0.779426089,0.000488689,0.626518981,0.110624864,0.032100654,0.00440564,4.16E-08,0.229591322,0.817225227
85,2.8,2.816666667,0.739505386,0.311954491,0.052843245,0.005885882,0.794057499,9.80E-07,0.001104754,0.078697622,0.482758754,0.11799027,0.004892804,1.14E-06,0.000806614,2.42E-05,0.028190137,0.029595362,0.099241652,0.004255792,8.08E-05,0.002326302,0,0,0.010990495,0.011382499,1,0.304003321,0.010251508,0.786837397,0.000518651,0.63592642,0.114262904,0.033390823,0.004600387,4.59E-08,0.236841058,0.824990878
86,2.833333333,2.85,0.747004365,0.321709527,0.0546553,0.006199371,0.802337868,1.09E-06,0.001163424,0.081753424,0.495528394,0.12215731,0.005169896,1.31E-06,0.000855205,2.70E-05,0.02920208,0.03071069,0.102494096,0.004454881,8.60E-05,0.002436111,0,0,0.011421557,0.011810464,1,0.312412834,0.010733084,0.794065478,0.000550448,0.64523108,0.118004711,0.034730985,0.004803701,5.07E-08,0.24424714,0.832494213
87,2.866666667,2.883333333,0.754359175,0.331622583,0.056525785,0.006529446,0.810364816,1.22E-06,0.001225207,0.084916945,0.50830387,0.126450418,0.005462594,1.51E-06,0.00090672,3.02E-05,0.030249218,0.031866669,0.105840606,0.004663239,9.14E-05,0.00255109,0,0,0.011869323,0.012254321,1,0.320947703,0.011237027,0.801110417,0.000584194,0.654427164,0.121852196,0.036122925,0.005015956,5.60E-08,0.251808397,0.839738344
88,2.9,2.916666667,0.761568419,0.341687224,0.058456325,0.006876975,0.81813968,1.36E-06,0.001290266,0.088191124,0.52106851,0.130871909,0.005771767,1.73E-06,0.000961335,3.37E-05,0.031332693,0.033064676,0.109283079,0.004881294,9.72E-05,0.002671481,0,0,0.012334424,0.012714645,1,0.329603967,0.011764349,0.807972633,0.000620007,0.663509186,0.125807232,0.03756848,0.005237539,6.18E-08,0.259523351,0.846726867
89,2.933333333,2.95,0.768630974,0.351896502,0.060448575,0.007242866,0.825664358,1.52E-06,0.001358775,0.091578913,0.533805697,0.135424036,0.006098331,1.98E-06,0.001019236,3.76E-05,0.032453678,0.034306125,0.11282339,0.005109494,0.00010335,0.002797538,0,0,0.012817513,0.013192028,1,0.33837736,0.012316108,0.814652863,0.000658014,0.672471981,0.129871654,0.039069538,0.005468858,6.82E-08,0.267390201,0.853463821
90,2.966666667,2.983333333,0.775545988,0.36224297,0.062504216,0.007628074,0.832941268,1.70E-06,0.001430917,0.095083271,0.546498959,0.140108976,0.006443253,2.27E-06,0.001080621,4.21E-05,0.033613376,0.03559247,0.116463396,0.005348304,0.000109894,0.002929525,0,0,0.013319268,0.013687088,1,0.347263314,0.012893408,0.821152143,0.000698349,0.681310708,0.13404725,0.040628039,0.005710334,7.53E-08,0.275406824,0.859953637
91,3,3.016666667,0.782312862,0.372718698,0.064624953,0.008033604,0.839973304,1.89E-06,0.001506883,0.098707155,0.559132051,0.14492882,0.00680755,2.61E-06,0.001145698,4.70E-05,0.034813023,0.036925203,0.120204928,0.005598213,0.000116853,0.00306772,0,0,0.01384039,0.014200458,1,0.356256969,0.013497398,0.827471787,0.000741155,0.69002086,0.138335755,0.042245976,0.005962408,8.32E-08,0.283570762,0.86620109
92,3.033333333,3.05,0.788931249,0.383315291,0.066812518,0.008460509,0.846763795,2.12E-06,0.001586875,0.102453518,0.571689034,0.149885569,0.007192295,2.99E-06,0.00121469,5.25E-05,0.036053888,0.038305858,0.124049784,0.005859731,0.000124253,0.003212413,0,0,0.014381603,0.014732796,1,0.365353175,0.014129278,0.833613372,0.000786583,0.698598267,0.142738844,0.043925395,0.00622554,9.19E-08,0.291879222,0.872211259
93,3.066666667,3.083333333,0.795401041,0.394023912,0.069068664,0.008909896,0.85331646,2.36E-06,0.001671107,0.106325297,0.584154364,0.154981118,0.007598618,3.43E-06,0.001287831,5.86E-05,0.037337272,0.039736006,0.127999729,0.006133391,0.000132121,0.003363908,0,0,0.01494366,0.01528478,1,0.374546501,0.014790295,0.839578717,0.000834793,0.707039098,0.147258129,0.045668393,0.006500209,1.01E-07,0.300329067,0.877989483
94,3.1,3.116666667,0.801722359,0.404835304,0.071395168,0.009382927,0.859635368,2.64E-06,0.001759802,0.110325408,0.596512956,0.160217249,0.008027711,3.93E-06,0.00136537,6.55E-05,0.038664506,0.041217261,0.132056486,0.006419748,0.000140487,0.003522522,0,0,0.015527336,0.015857113,1,0.383831251,0.015481751,0.845369862,0.000885955,0.715339863,0.151895146,0.047477119,0.006786913,1.12E-07,0.308916817,0.883541319
95,3.133333333,3.15,0.807895543,0.415739825,0.073793826,0.009880821,0.865724902,2.94E-06,0.001853196,0.114456735,0.608750258,0.165595618,0.008480827,4.51E-06,0.001447571,7.32E-05,0.040036958,0.042751274,0.13622173,0.006719384,0.000149383,0.003688588,0,0,0.016133436,0.016450518,1,0.393201467,0.016205001,0.850989053,0.00094025,0.723497412,0.156651355,0.049353777,0.007086173,1.24E-07,0.317638649,0.888872504
96,3.166666667,3.183333333,0.813921139,0.426727471,0.076266453,0.010404858,0.871589713,3.28E-06,0.001951536,0.118722123,0.620852319,0.171117746,0.008959288,5.17E-06,0.001534714,8.17E-05,0.041456026,0.04433974,0.140497084,0.007032906,0.000158842,0.003862452,0,0,0.016762793,0.017065744,1,0.402650951,0.016961457,0.856438723,0.000997869,0.731508931,0.161528129,0.05130062,0.00739853,1.37E-07,0.326490393,0.893988923
97,3.2,3.216666667,0.819799891,0.437787918,0.07881488,0.010956379,0.877234688,3.67E-06,0.002055085,0.123124365,0.632805839,0.176785006,0.009464485,5.93E-06,0.001627093,9.13E-05,0.042923142,0.045984391,0.144884116,0.007360949,0.0001689,0.004044478,0,0,0.017416265,0.017703565,1,0.412173272,0.017752587,0.861721471,0.001059015,0.739371941,0.166526744,0.053319952,0.007724549,1.51E-07,0.33546754,0.898896571
98,3.233333333,3.25,0.825532727,0.448910555,0.081440955,0.011536794,0.882664915,4.09E-06,0.002164115,0.127666196,0.644598229,0.182598611,0.009997881,6.80E-06,0.001725024,0.000101976,0.044439772,0.047687002,0.149384324,0.007704175,0.000179595,0.004235045,0,0,0.018094744,0.018364779,1,0.421761788,0.01857992,0.86684005,0.001123904,0.747084293,0.171648379,0.055414127,0.008064816,1.66E-07,0.344565242,0.903601524
99,3.266666667,3.283333333,0.831120752,0.460084525,0.084146536,0.012147579,0.887885646,4.57E-06,0.002278917,0.132350279,0.656217649,0.188559608,0.010561018,7.80E-06,0.001828838,0.000113916,0.046007415,0.049449385,0.153999138,0.008063274,0.000190967,0.004434552,0,0,0.018799148,0.019050209,1,0.431409659,0.019445047,0.871797347,0.001192764,0.754644158,0.176894102,0.057585549,0.008419946,1.84E-07,0.353778319,0.90810991
100,3.3,3.316666667,0.836565231,0.471298765,0.086933494,0.012790282,0.892902271,5.10E-06,0.002399795,0.137179196,0.667653049,0.194668859,0.011155517,8.95E-06,0.001938887,0.000127253,0.0476276,0.051273395,0.158729912,0.008438969,0.000203059,0.004643414,0,0,0.019530428,0.019760707,1,0.441109868,0.020349621,0.876596365,0.001265837,0.762050025,0.182264864,0.059836669,0.008790575,2.03E-07,0.363101268,0.91242788
101,3.333333333,3.35,0.841867583,0.482542051,0.089803706,0.013466525,0.897720281,5.69E-06,0.002527067,0.142155434,0.678894199,0.200927033,0.011783082,1.03E-05,0.002055545,0.000142152,0.049301893,0.053160923,0.163577913,0.008832013,0.000215916,0.004862065,0,0,0.020289566,0.02049715,1,0.450855239,0.021295362,0.881240212,0.001343381,0.76930069,0.187761493,0.062169984,0.009177367,2.24E-07,0.372528271,0.91656159
102,3.366666667,3.383333333,0.847029364,0.493803042,0.092759055,0.014178009,0.902345248,6.35E-06,0.002661072,0.147281374,0.689931712,0.207334599,0.012445507,1.18E-05,0.002179207,0.000158794,0.05103189,0.055113901,0.168544319,0.009243192,0.000229587,0.005090958,0,0,0.021077577,0.021260444,1,0.46063846,0.022284055,0.885732085,0.001425669,0.776395246,0.193384685,0.064588035,0.009581014,2.47E-07,0.382053207,0.920517172
103,3.4,3.416666667,0.852052264,0.505070324,0.095801424,0.014926514,0.906782797,7.09E-06,0.002802162,0.152559277,0.700757058,0.213891806,0.013144677,1.35E-05,0.002310291,0.000177385,0.052819219,0.057134295,0.173630209,0.009673327,0.000244124,0.00533057,0,0,0.02189551,0.022051522,1,0.470452103,0.023317558,0.890075254,0.001512989,0.783333074,0.199134995,0.067093406,0.010002235,2.73E-07,0.391669663,0.924300718
104,3.433333333,3.45,0.85693809,0.516332458,0.098932698,0.015713906,0.911038578,7.91E-06,0.002950711,0.157991273,0.711362575,0.220598678,0.013882574,1.55E-05,0.002449241,0.000198151,0.054665542,0.059224112,0.178836558,0.010123274,0.00025958,0.005581397,0,0,0.022744445,0.022871347,1,0.480288643,0.024397797,0.89427305,0.001605649,0.790113833,0.205012833,0.06968872,0.010441779,3.02E-07,0.401370952,0.927918263
105,3.466666667,3.483333333,0.861688758,0.527578027,0.102154754,0.016542135,0.915118251,8.83E-06,0.00310711,0.163579347,0.721741474,0.227455004,0.014661278,1.78E-05,0.002596526,0.000221348,0.056572549,0.061385393,0.18416423,0.010593926,0.000276016,0.005843956,0,0,0.0236255,0.023720912,1,0.490140489,0.025526772,0.898328852,0.001703974,0.796737448,0.211018453,0.072376638,0.010900427,3.33E-07,0.411150128,0.931375766
106,3.5,3.516666667,0.866306283,0.538795679,0.105469464,0.017413246,0.919027463,9.86E-06,0.003271772,0.169325322,0.731887826,0.234460324,0.015482976,2.04E-05,0.002752643,0.000247261,0.058541962,0.063620211,0.189613969,0.011086215,0.000293491,0.006118791,0,0,0.024539828,0.02460124,1,0.5,0.026706559,0.902246076,0.00180831,0.803204098,0.217151945,0.075159854,0.011378988,3.68E-07,0.421000003,0.934679101
107,3.533333333,3.55,0.870792766,0.549974177,0.108878687,0.018329375,0.922771831,1.10E-05,0.00344513,0.175230848,0.741796563,0.241613922,0.016349961,2.34E-05,0.00291812,0.000276205,0.060575532,0.065930676,0.195186392,0.011601111,0.000312073,0.006406467,0,0,0.025488618,0.025513385,1,0.509859511,0.02793931,0.906028164,0.001919022,0.809514202,0.223413232,0.078041093,0.011878308,4.06E-07,0.430913168,0.937834037
108,3.566666667,3.583333333,0.87515039,0.56110244,0.112384265,0.019292756,0.926356924,1.23E-05,0.003627641,0.181297387,0.751463455,0.248914814,0.017264643,2.68E-05,0.003093513,0.000308538,0.06267504,0.068318928,0.200881984,0.012139628,0.00033183,0.006707578,0,0,0.026473095,0.026458433,1,0.519711357,0.029227255,0.909678572,0.002036498,0.815668412,0.229802059,0.081023108,0.012399263,4.48E-07,0.440882016,0.940846237
109,3.6,3.616666667,0.879381406,0.572169588,0.115988021,0.020305724,0.929788254,1.37E-05,0.003819782,0.187526198,0.76088509,0.256361743,0.018229548,3.08E-05,0.003279414,0.000344653,0.064842293,0.070787134,0.20670109,0.012702822,0.000352838,0.007022741,0,0,0.027494524,0.0274375,1,0.529547897,0.030572704,0.913200762,0.00216115,0.821667593,0.236317989,0.084108672,0.012942767,4.95E-07,0.450898759,0.943721241
110,3.633333333,3.65,0.883488127,0.583164983,0.119691755,0.021370719,0.933071255,1.53E-05,0.00402206,0.193918323,0.770058853,0.263953171,0.019247325,3.53E-05,0.003476447,0.000384994,0.067079125,0.073337492,0.212643907,0.013291792,0.000375175,0.007352602,0,0,0.028554207,0.028451738,1,0.53936154,0.031978049,0.916598192,0.002293414,0.827512815,0.242960393,0.087300581,0.013509769,5.46E-07,0.460955457,0.946464465
